"","lat","lon","day","sis","sid","id"
"691",46.815,6.944,1,7302.46666666667,7473.25,"46.815 6.944 1"
"692",46.815,6.944,2,6297.3,3727.75,"46.815 6.944 2"
"693",46.815,6.944,3,7627.45,7200.6,"46.815 6.944 3"
"694",46.815,6.944,4,7696.65,7194.93333333333,"46.815 6.944 4"
"695",46.815,6.944,5,6943.13333333333,4217.66666666667,"46.815 6.944 5"
"696",46.815,6.944,6,6327.38333333333,4401.36666666667,"46.815 6.944 6"
"697",46.815,6.944,7,7878.95,8185.15,"46.815 6.944 7"
"698",46.815,6.944,8,7060.85,5958.95,"46.815 6.944 8"
"699",46.815,6.944,9,7572.01666666667,7015.08333333333,"46.815 6.944 9"
"700",46.815,6.944,10,7833.46666666667,8296.36666666667,"46.815 6.944 10"
"701",46.815,6.944,11,7388.78333333333,6811.86666666667,"46.815 6.944 11"
"702",46.815,6.944,12,7370.5,7363.68333333333,"46.815 6.944 12"
"703",46.815,6.944,13,7348.93333333333,6437.83333333333,"46.815 6.944 13"
"704",46.815,6.944,14,5561.7,5263.61666666667,"46.815 6.944 14"
"705",46.815,6.944,15,5286.28333333333,4251.81666666667,"46.815 6.944 15"
"706",46.815,6.944,16,8099.45,8526.41666666667,"46.815 6.944 16"
"707",46.815,6.944,17,7664.45,7159.85,"46.815 6.944 17"
"708",46.815,6.944,18,7510.55,7392.93333333333,"46.815 6.944 18"
"709",46.815,6.944,19,8436.35,11493.4833333333,"46.815 6.944 19"
"710",46.815,6.944,20,8364.03333333333,11191.55,"46.815 6.944 20"
"711",46.815,6.944,21,8499.25,11291.25,"46.815 6.944 21"
"712",46.815,6.944,22,8543.56666666667,11347.0833333333,"46.815 6.944 22"
"713",46.815,6.944,23,8348.06666666667,9968.85,"46.815 6.944 23"
"714",46.815,6.944,24,6006.56666666667,4400.2,"46.815 6.944 24"
"715",46.815,6.944,25,7096.6,5664.96666666667,"46.815 6.944 25"
"716",46.815,6.944,26,7034.96666666667,6180.2,"46.815 6.944 26"
"717",46.815,6.944,27,7694.75,7242.43333333333,"46.815 6.944 27"
"718",46.815,6.944,28,6070.71666666667,2920.4,"46.815 6.944 28"
"719",46.815,6.944,29,7865.6,8111.75,"46.815 6.944 29"
"720",46.815,6.944,30,7819.03333333333,7696.71666666667,"46.815 6.944 30"
"721",40.72,-77.93,1,1311.06666666667,605.533333333333,"40.72 -77.93 1"
"722",40.72,-77.93,2,2365.51666666667,1768.66666666667,"40.72 -77.93 2"
"723",40.72,-77.93,3,340.483333333333,3.81666666666667,"40.72 -77.93 3"
"724",40.72,-77.93,4,319.366666666667,1.7,"40.72 -77.93 4"
"725",40.72,-77.93,5,792.7,344.35,"40.72 -77.93 5"
"726",40.72,-77.93,6,2360.65,1862.18333333333,"40.72 -77.93 6"
"727",40.72,-77.93,7,324.416666666667,1.26666666666667,"40.72 -77.93 7"
"728",40.72,-77.93,8,1594.51666666667,563.8,"40.72 -77.93 8"
"729",40.72,-77.93,9,1534.13333333333,1061.9,"40.72 -77.93 9"
"730",40.72,-77.93,10,2111.38333333333,1923.28333333333,"40.72 -77.93 10"
"731",40.72,-77.93,11,935.233333333333,77.5666666666667,"40.72 -77.93 11"
"732",40.72,-77.93,12,971.933333333333,82.1833333333333,"40.72 -77.93 12"
"733",40.72,-77.93,13,1398.55,194.366666666667,"40.72 -77.93 13"
"734",40.72,-77.93,14,1133.01666666667,160.633333333333,"40.72 -77.93 14"
"735",40.72,-77.93,15,1851.18333333333,694.166666666667,"40.72 -77.93 15"
"736",40.72,-77.93,16,2666.48333333333,2063.68333333333,"40.72 -77.93 16"
"737",40.72,-77.93,17,791.8,32.5833333333333,"40.72 -77.93 17"
"738",40.72,-77.93,18,1427.06666666667,280.533333333333,"40.72 -77.93 18"
"739",40.72,-77.93,19,1553.56666666667,282.35,"40.72 -77.93 19"
"740",40.72,-77.93,20,425.033333333333,0.7,"40.72 -77.93 20"
"741",40.72,-77.93,21,637.033333333333,97.05,"40.72 -77.93 21"
"742",40.72,-77.93,22,1742.03333333333,675.066666666667,"40.72 -77.93 22"
"743",40.72,-77.93,23,2688.7,2913.18333333333,"40.72 -77.93 23"
"744",40.72,-77.93,24,2799.08333333333,3241.36666666667,"40.72 -77.93 24"
"745",40.72,-77.93,25,2581.13333333333,2483.85,"40.72 -77.93 25"
"746",40.72,-77.93,26,2573.35,2439.68333333333,"40.72 -77.93 26"
"747",40.72,-77.93,27,1990.88333333333,989.216666666667,"40.72 -77.93 27"
"748",40.72,-77.93,28,2843.18333333333,3352.91666666667,"40.72 -77.93 28"
"749",40.72,-77.93,29,2422.83333333333,2005.53333333333,"40.72 -77.93 29"
"750",40.72,-77.93,30,1266.53333333333,628.15,"40.72 -77.93 30"
"751",50.205,-104.713,1,6968.43333333333,5564.38333333333,"50.205 -104.713 1"
"752",50.205,-104.713,2,4062.85,2195.43333333333,"50.205 -104.713 2"
"753",50.205,-104.713,3,7321,6923.95,"50.205 -104.713 3"
"754",50.205,-104.713,4,3582.71666666667,1649.53333333333,"50.205 -104.713 4"
"755",50.205,-104.713,5,4093.96666666667,2292.48333333333,"50.205 -104.713 5"
"756",50.205,-104.713,6,6185.25,3455.8,"50.205 -104.713 6"
"757",50.205,-104.713,7,3494.73333333333,644.65,"50.205 -104.713 7"
"758",50.205,-104.713,8,6602.55,5754.4,"50.205 -104.713 8"
"759",50.205,-104.713,9,3939.38333333333,359.283333333333,"50.205 -104.713 9"
"760",50.205,-104.713,10,4126.31666666667,598.216666666667,"50.205 -104.713 10"
"761",50.205,-104.713,11,2279.56666666667,451.916666666667,"50.205 -104.713 11"
"762",50.205,-104.713,12,6023.88333333333,3685.48333333333,"50.205 -104.713 12"
"763",50.205,-104.713,13,7550.95,8421.25,"50.205 -104.713 13"
"764",50.205,-104.713,14,6836.85,6181.85,"50.205 -104.713 14"
"765",50.205,-104.713,15,7289.06666666667,7185.13333333333,"50.205 -104.713 15"
"766",50.205,-104.713,16,8515.76666666667,10676.0333333333,"50.205 -104.713 16"
"767",50.205,-104.713,17,8644.28333333333,10802.95,"50.205 -104.713 17"
"768",50.205,-104.713,18,8830.41666666667,12031.45,"50.205 -104.713 18"
"769",50.205,-104.713,19,8478.61666666667,10220.9333333333,"50.205 -104.713 19"
"770",50.205,-104.713,20,7824,8271.43333333333,"50.205 -104.713 20"
"771",50.205,-104.713,21,6379,4715.85,"50.205 -104.713 21"
"772",50.205,-104.713,22,8125.71666666667,9752.81666666667,"50.205 -104.713 22"
"773",50.205,-104.713,23,6534.48333333333,5077.05,"50.205 -104.713 23"
"774",50.205,-104.713,24,5764.75,3684.96666666667,"50.205 -104.713 24"
"775",50.205,-104.713,25,5077.36666666667,2439.05,"50.205 -104.713 25"
"776",50.205,-104.713,26,7520.03333333333,8487.98333333333,"50.205 -104.713 26"
"777",50.205,-104.713,27,7578.63333333333,7694.61666666667,"50.205 -104.713 27"
"778",50.205,-104.713,28,7797.11666666667,8564.28333333333,"50.205 -104.713 28"
"779",50.205,-104.713,29,7254.01666666667,7175.73333333333,"50.205 -104.713 29"
"780",50.205,-104.713,30,8273.46666666667,10496.3,"50.205 -104.713 30"
"781",30.905,34.782,1,7538.98333333333,7665.26666666667,"30.905 34.782 1"
"782",30.905,34.782,2,8123.25,9363.15,"30.905 34.782 2"
"783",30.905,34.782,3,8265.23333333333,9979.51666666667,"30.905 34.782 3"
"784",30.905,34.782,4,8315.85,8999.48333333333,"30.905 34.782 4"
"785",30.905,34.782,5,8083.85,9163.41666666667,"30.905 34.782 5"
"786",30.905,34.782,6,7948.53333333333,7903.41666666667,"30.905 34.782 6"
"787",30.905,34.782,7,8227.5,9589.03333333333,"30.905 34.782 7"
"788",30.905,34.782,8,8125.01666666667,9113.56666666667,"30.905 34.782 8"
"789",30.905,34.782,9,8250.95,10054.7666666667,"30.905 34.782 9"
"790",30.905,34.782,10,8394.93333333333,10640.35,"30.905 34.782 10"
"791",30.905,34.782,11,8294.01666666667,10127.2833333333,"30.905 34.782 11"
"792",30.905,34.782,12,7986.23333333333,8686.41666666667,"30.905 34.782 12"
"793",30.905,34.782,13,8084.83333333333,9377.76666666667,"30.905 34.782 13"
"794",30.905,34.782,14,7807.06666666667,8344.28333333333,"30.905 34.782 14"
"795",30.905,34.782,15,7951.1,9101.96666666667,"30.905 34.782 15"
"796",30.905,34.782,16,8286.76666666667,10323.95,"30.905 34.782 16"
"797",30.905,34.782,17,8109.33333333333,9234.36666666667,"30.905 34.782 17"
"798",30.905,34.782,18,8114.11666666667,9234.91666666667,"30.905 34.782 18"
"799",30.905,34.782,19,8478.03333333333,10722.9166666667,"30.905 34.782 19"
"800",30.905,34.782,20,8287.41666666667,9636.5,"30.905 34.782 20"
"801",30.905,34.782,21,8386.78333333333,10469.7333333333,"30.905 34.782 21"
"802",30.905,34.782,22,8297.16666666667,10353.4,"30.905 34.782 22"
"803",30.905,34.782,23,8154.7,9143.71666666667,"30.905 34.782 23"
"804",30.905,34.782,24,8264.93333333333,9835.18333333333,"30.905 34.782 24"
"805",30.905,34.782,25,8150.23333333333,9377,"30.905 34.782 25"
"806",30.905,34.782,26,8400.58333333333,10450.75,"30.905 34.782 26"
"807",30.905,34.782,27,8493.6,11210.7,"30.905 34.782 27"
"808",30.905,34.782,28,8418.71666666667,10930.9333333333,"30.905 34.782 28"
"809",30.905,34.782,29,8421.1,10884.7,"30.905 34.782 29"
"810",30.905,34.782,30,8233.63333333333,10140.5833333333,"30.905 34.782 30"
"811",43.73,-96.62,1,1.03333333333333,0.25,"43.73 -96.62 1"
"812",43.73,-96.62,2,0.883333333333333,0.0333333333333333,"43.73 -96.62 2"
"813",43.73,-96.62,3,0.866666666666667,0.0166666666666667,"43.73 -96.62 3"
"814",43.73,-96.62,4,0.833333333333333,0.05,"43.73 -96.62 4"
"815",43.73,-96.62,5,0.833333333333333,0.0666666666666667,"43.73 -96.62 5"
"816",43.73,-96.62,6,0.816666666666667,0.0833333333333333,"43.73 -96.62 6"
"817",43.73,-96.62,7,0.8,0.0666666666666667,"43.73 -96.62 7"
"818",43.73,-96.62,8,0.8,0.0666666666666667,"43.73 -96.62 8"
"819",43.73,-96.62,9,0.766666666666667,0.1,"43.73 -96.62 9"
"820",43.73,-96.62,10,0.716666666666667,0.133333333333333,"43.73 -96.62 10"
"821",43.73,-96.62,11,1.26666666666667,3.35,"43.73 -96.62 11"
"822",43.73,-96.62,12,1.76666666666667,6.68333333333333,"43.73 -96.62 12"
"823",43.73,-96.62,13,1.31666666666667,4.43333333333333,"43.73 -96.62 13"
"824",43.73,-96.62,14,0.65,0.533333333333333,"43.73 -96.62 14"
"825",43.73,-96.62,15,2474.88333333333,2034.53333333333,"43.73 -96.62 15"
"826",43.73,-96.62,16,2626.88333333333,2678.1,"43.73 -96.62 16"
"827",43.73,-96.62,17,1981.66666666667,1220.81666666667,"43.73 -96.62 17"
"828",43.73,-96.62,18,2459.13333333333,2128.8,"43.73 -96.62 18"
"829",43.73,-96.62,19,2916.43333333333,3785.9,"43.73 -96.62 19"
"830",43.73,-96.62,20,2833.71666666667,3484.78333333333,"43.73 -96.62 20"
"831",43.73,-96.62,21,1143.4,446.916666666667,"43.73 -96.62 21"
"832",43.73,-96.62,22,1392.38333333333,623.183333333333,"43.73 -96.62 22"
"833",43.73,-96.62,23,2081,1535.03333333333,"43.73 -96.62 23"
"834",43.73,-96.62,24,1583.15,1052.85,"43.73 -96.62 24"
"835",43.73,-96.62,25,568.2,146.966666666667,"43.73 -96.62 25"
"836",43.73,-96.62,26,2685.95,3230.01666666667,"43.73 -96.62 26"
"837",43.73,-96.62,27,2326.71666666667,2407.75,"43.73 -96.62 27"
"838",43.73,-96.62,28,1825.9,1903.76666666667,"43.73 -96.62 28"
"839",43.73,-96.62,29,2795.08333333333,3382.06666666667,"43.73 -96.62 29"
"840",43.73,-96.62,30,2800.86666666667,3551.65,"43.73 -96.62 30"
"841",-69.005,39.589,1,5.35,0,"-69.005 39.589 1"
"842",-69.005,39.589,2,5.56666666666667,0,"-69.005 39.589 2"
"843",-69.005,39.589,3,7.28333333333333,0,"-69.005 39.589 3"
"844",-69.005,39.589,4,5.96666666666667,0,"-69.005 39.589 4"
"845",-69.005,39.589,5,3.61666666666667,0,"-69.005 39.589 5"
"846",-69.005,39.589,6,3.4,0,"-69.005 39.589 6"
"847",-69.005,39.589,7,6.11666666666667,0,"-69.005 39.589 7"
"848",-69.005,39.589,8,3.05,0,"-69.005 39.589 8"
"849",-69.005,39.589,9,4.21666666666667,0,"-69.005 39.589 9"
"850",-69.005,39.589,10,1.2,0,"-69.005 39.589 10"
"851",-69.005,39.589,11,0.866666666666667,0,"-69.005 39.589 11"
"852",-69.005,39.589,12,2.11666666666667,0,"-69.005 39.589 12"
"853",-69.005,39.589,13,2.21666666666667,0,"-69.005 39.589 13"
"854",-69.005,39.589,14,3.51666666666667,0,"-69.005 39.589 14"
"855",-69.005,39.589,15,3.61666666666667,0,"-69.005 39.589 15"
"856",-69.005,39.589,16,4.66666666666667,0,"-69.005 39.589 16"
"857",-69.005,39.589,17,4.23333333333333,0,"-69.005 39.589 17"
"858",-69.005,39.589,18,5.6,0,"-69.005 39.589 18"
"859",-69.005,39.589,19,5.91666666666667,0,"-69.005 39.589 19"
"860",-69.005,39.589,20,-0.0666666666666667,0,"-69.005 39.589 20"
"861",-69.005,39.589,21,0.3,0,"-69.005 39.589 21"
"862",-69.005,39.589,22,0,0,"-69.005 39.589 22"
"863",-69.005,39.589,23,-2.4,0,"-69.005 39.589 23"
"864",-69.005,39.589,24,-5.93333333333333,0,"-69.005 39.589 24"
"865",-69.005,39.589,25,5.7,0,"-69.005 39.589 25"
"866",-69.005,39.589,26,2.76666666666667,0,"-69.005 39.589 26"
"867",-69.005,39.589,27,7.33333333333333,0,"-69.005 39.589 27"
"868",-69.005,39.589,28,4.98333333333333,0,"-69.005 39.589 28"
"869",-69.005,39.589,29,2.98333333333333,0,"-69.005 39.589 29"
"870",-69.005,39.589,30,2.91666666666667,0,"-69.005 39.589 30"
"871",22.78,5.50999,1,5884.75,3870.63333333333,"22.78 5.50999 1"
"872",22.78,5.50999,2,6256.63333333333,2503.66666666667,"22.78 5.50999 2"
"873",22.78,5.50999,3,6666.13333333333,2482.93333333333,"22.78 5.50999 3"
"874",22.78,5.50999,4,6905.71666666667,2055.6,"22.78 5.50999 4"
"875",22.78,5.50999,5,8157.5,5789.71666666667,"22.78 5.50999 5"
"876",22.78,5.50999,6,7857.75,5257.61666666667,"22.78 5.50999 6"
"877",22.78,5.50999,7,6746.36666666667,2504.96666666667,"22.78 5.50999 7"
"878",22.78,5.50999,8,5155.66666666667,1367.66666666667,"22.78 5.50999 8"
"879",22.78,5.50999,9,5874.76666666667,2277.88333333333,"22.78 5.50999 9"
"880",22.78,5.50999,10,4759.28333333333,2373.91666666667,"22.78 5.50999 10"
"881",22.78,5.50999,11,5526.88333333333,1373.65,"22.78 5.50999 11"
"882",22.78,5.50999,12,6575.38333333333,3446.78333333333,"22.78 5.50999 12"
"883",22.78,5.50999,13,7225.73333333333,3690.8,"22.78 5.50999 13"
"884",22.78,5.50999,14,6268.96666666667,3088.55,"22.78 5.50999 14"
"885",22.78,5.50999,15,6869.3,4667.53333333333,"22.78 5.50999 15"
"886",22.78,5.50999,16,7699.4,6027.73333333333,"22.78 5.50999 16"
"887",22.78,5.50999,17,7320.85,4077.2,"22.78 5.50999 17"
"888",22.78,5.50999,18,5001.83333333333,708.133333333333,"22.78 5.50999 18"
"889",22.78,5.50999,19,5115.65,1963.88333333333,"22.78 5.50999 19"
"890",22.78,5.50999,20,7616.41666666667,5658.03333333333,"22.78 5.50999 20"
"891",22.78,5.50999,21,8097.11666666667,7183.96666666667,"22.78 5.50999 21"
"892",22.78,5.50999,22,8668.15,9830.26666666667,"22.78 5.50999 22"
"893",22.78,5.50999,23,4832.03333333333,2924.91666666667,"22.78 5.50999 23"
"894",22.78,5.50999,24,5762.35,1792.48333333333,"22.78 5.50999 24"
"895",22.78,5.50999,25,5143.78333333333,1246.7,"22.78 5.50999 25"
"896",22.78,5.50999,26,3875.26666666667,1016.2,"22.78 5.50999 26"
"897",22.78,5.50999,27,6014.9,3759.75,"22.78 5.50999 27"
"898",22.78,5.50999,28,6327.78333333333,4083.26666666667,"22.78 5.50999 28"
"899",22.78,5.50999,29,7973.66666666667,7369.83333333333,"22.78 5.50999 29"
"900",22.78,5.50999,30,8296,8599.7,"22.78 5.50999 30"
"901",36.05,140.133,1,3970.83333333333,2267.21666666667,"36.05 140.133 1"
"902",36.05,140.133,2,5445.18333333333,2595.15,"36.05 140.133 2"
"903",36.05,140.133,3,5019.23333333333,3141.85,"36.05 140.133 3"
"904",36.05,140.133,4,2966.56666666667,1658.68333333333,"36.05 140.133 4"
"905",36.05,140.133,5,6529.06666666667,4644.91666666667,"36.05 140.133 5"
"906",36.05,140.133,6,5197.31666666667,2113.51666666667,"36.05 140.133 6"
"907",36.05,140.133,7,3413.38333333333,112.6,"36.05 140.133 7"
"908",36.05,140.133,8,5861.56666666667,2612.35,"36.05 140.133 8"
"909",36.05,140.133,9,5797.38333333333,1451.61666666667,"36.05 140.133 9"
"910",36.05,140.133,10,4503.15,714.2,"36.05 140.133 10"
"911",36.05,140.133,11,3029.96666666667,711.616666666667,"36.05 140.133 11"
"912",36.05,140.133,12,2190.63333333333,57.1166666666667,"36.05 140.133 12"
"913",36.05,140.133,13,3838.98333333333,450,"36.05 140.133 13"
"914",36.05,140.133,14,2923.88333333333,160.383333333333,"36.05 140.133 14"
"915",36.05,140.133,15,2154.73333333333,2.31666666666667,"36.05 140.133 15"
"916",36.05,140.133,16,2842.56666666667,183.45,"36.05 140.133 16"
"917",36.05,140.133,17,2845.6,108.216666666667,"36.05 140.133 17"
"918",36.05,140.133,18,2894.95,427.35,"36.05 140.133 18"
"919",36.05,140.133,19,5867.26666666667,2964.28333333333,"36.05 140.133 19"
"920",36.05,140.133,20,6948.95,5188.98333333333,"36.05 140.133 20"
"921",36.05,140.133,21,7518.05,5428.58333333333,"36.05 140.133 21"
"922",36.05,140.133,22,5145.88333333333,1795.16666666667,"36.05 140.133 22"
"923",36.05,140.133,23,2754.76666666667,63.75,"36.05 140.133 23"
"924",36.05,140.133,24,1336.78333333333,3.61666666666667,"36.05 140.133 24"
"925",36.05,140.133,25,2041.48333333333,897.883333333333,"36.05 140.133 25"
"926",36.05,140.133,26,4388.26666666667,1506.23333333333,"36.05 140.133 26"
"927",36.05,140.133,27,5577.85,2738.15,"36.05 140.133 27"
"928",36.05,140.133,28,2644.46666666667,259.05,"36.05 140.133 28"
"929",36.05,140.133,29,5954.96666666667,2421.86666666667,"36.05 140.133 29"
"930",36.05,140.133,30,5263.76666666667,1925.6,"36.05 140.133 30"
"931",58.254,26.462,1,6327.66666666667,6871.53333333333,"58.254 26.462 1"
"932",58.254,26.462,2,6003.58333333333,5790.51666666667,"58.254 26.462 2"
"933",58.254,26.462,3,8055.26666666667,10560.65,"58.254 26.462 3"
"934",58.254,26.462,4,7073.73333333333,7038.21666666667,"58.254 26.462 4"
"935",58.254,26.462,5,3125.23333333333,535.45,"58.254 26.462 5"
"936",58.254,26.462,6,6875.73333333333,7417.33333333333,"58.254 26.462 6"
"937",58.254,26.462,7,2489.9,460.366666666667,"58.254 26.462 7"
"938",58.254,26.462,8,7244.13333333333,8469.28333333333,"58.254 26.462 8"
"939",58.254,26.462,9,4207.96666666667,3343.38333333333,"58.254 26.462 9"
"940",58.254,26.462,10,3999.78333333333,4528.68333333333,"58.254 26.462 10"
"941",58.254,26.462,11,3660.25,2203.41666666667,"58.254 26.462 11"
"942",58.254,26.462,12,3370.85,1755.31666666667,"58.254 26.462 12"
"943",58.254,26.462,13,3932.73333333333,2278,"58.254 26.462 13"
"944",58.254,26.462,14,4675.65,3018.53333333333,"58.254 26.462 14"
"945",58.254,26.462,15,5887.53333333333,4896.81666666667,"58.254 26.462 15"
"946",58.254,26.462,16,5773.26666666667,2971.43333333333,"58.254 26.462 16"
"947",58.254,26.462,17,5005.46666666667,4563.35,"58.254 26.462 17"
"948",58.254,26.462,18,5150.1,5492.78333333333,"58.254 26.462 18"
"949",58.254,26.462,19,3750.26666666667,1074.75,"58.254 26.462 19"
"950",58.254,26.462,20,3200.45,979.383333333333,"58.254 26.462 20"
"951",58.254,26.462,21,1491.73333333333,0,"58.254 26.462 21"
"952",58.254,26.462,22,2233.68333333333,131.116666666667,"58.254 26.462 22"
"953",58.254,26.462,23,6039.35,6716.93333333333,"58.254 26.462 23"
"954",58.254,26.462,24,6932.8,7059.78333333333,"58.254 26.462 24"
"955",58.254,26.462,25,7550.15,8778.76666666667,"58.254 26.462 25"
"956",58.254,26.462,26,8146.05,10857.0333333333,"58.254 26.462 26"
"957",58.254,26.462,27,7035.86666666667,8300.23333333333,"58.254 26.462 27"
"958",58.254,26.462,28,6326.76666666667,6655.86666666667,"58.254 26.462 28"
"959",58.254,26.462,29,3761.1,1145.95,"58.254 26.462 29"
"960",58.254,26.462,30,1412.68333333333,15.8666666666667,"58.254 26.462 30"
